Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR1769858,2017-01-05 11:01:23,2019-01-30 05:38:03,16667483,3333496600,16667483,200,2179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769858.sralite.1,ERX1835206,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487446,SAMEA36998668,simple,264402,Capsella grandiflora,SAMEA36998668,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,777072B2AFF0D686064771394F578A84,E73AF81847F1F40329C342D2C41132F5
ERR1769859,2017-01-05 11:01:23,2019-01-27 05:16:48,20306589,4061317800,20306589,200,2525,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR001/769/ERR1769859.sralite.1,ERX1835207,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487446,SAMEA36998668,simple,264402,Capsella grandiflora,SAMEA36998668,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,88B5583CD788E7DFCD85C80C4F879DA7,9004E482859551E1794B34D5240BBC8A
ERR1769860,2017-01-05 11:01:23,2019-01-30 05:38:26,16885274,3377054800,16885274,200,2212,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR001/769/ERR1769860.sralite.1,ERX1835208,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487447,SAMEA36999418,simple,264402,Capsella grandiflora,SAMEA36999418,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,6C8C0C7248E3C2F88FB1EDAE481C1EF4,FDE82D1F25A85BFC1F1B8C876F2500A3
ERR1769861,2017-01-05 11:01:23,2019-01-29 12:32:27,20563309,4112661800,20563309,200,2562,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769861.sralite.1,ERX1835209,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487447,SAMEA36999418,simple,264402,Capsella grandiflora,SAMEA36999418,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,02339EA02EA648ECFCDAA547DDAE6276,0DCA9A66EF601735743C2DC68550E5DE
ERR1769862,2017-01-05 11:01:23,2019-01-27 05:16:48,19115487,3823097400,19115487,200,2511,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769862.sralite.1,ERX1835210,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487448,SAMEA37000168,simple,264402,Capsella grandiflora,SAMEA37000168,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,7ED5B22C43C25533E0A00EDB5DBD3085,445D078369FDB9254308D3FB9E2F2A9E
ERR1769863,2017-01-05 11:01:23,2019-01-27 05:17:27,23317253,4663450600,23317253,200,2915,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769863.sralite.1,ERX1835211,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487448,SAMEA37000168,simple,264402,Capsella grandiflora,SAMEA37000168,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,255EE6B55DA916E208DAB29DCC2ED64C,5AE5E90607626446213D0DDDDFCFE469
ERR1769864,2017-01-05 11:01:23,2019-01-27 05:17:52,17378565,3475713000,17378565,200,2274,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769864.sralite.1,ERX1835212,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487449,SAMEA37000918,simple,264402,Capsella grandiflora,SAMEA37000918,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,57BB0E40DBE8129053A30842313546DD,9EAC4269483C7EA9DC0A56438FE4DE88
ERR1769865,2017-01-05 11:01:23,2019-01-27 05:18:47,21139848,4227969600,21139848,200,2632,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769865.sralite.1,ERX1835213,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487449,SAMEA37000918,simple,264402,Capsella grandiflora,SAMEA37000918,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,95149D6877798328812582323F10911E,2623BD7320C54DAA9B70C37EE079A5EB
ERR1769866,2017-01-05 11:01:23,2019-01-27 05:19:12,16917050,3383410000,16917050,200,2231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769866.sralite.1,ERX1835214,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487450,SAMEA37001668,simple,264402,Capsella grandiflora,SAMEA37001668,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,C9786F30A258FF5C1C4A75049485C818,CDED38F0BE91466F9166CCBA7C7205F2
ERR1769867,2017-01-05 11:01:23,2019-01-27 05:19:40,20684607,4136921400,20684607,200,2595,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769867.sralite.1,ERX1835215,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487450,SAMEA37001668,simple,264402,Capsella grandiflora,SAMEA37001668,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,BD4602785592737ACCFE15C31366F41A,5B3F69A8184546F32F4248F6A93C25BF
ERR1769868,2017-01-05 11:01:23,2019-01-27 05:20:04,17608772,3521754400,17608772,200,2349,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR001/1769/ERR1769868/ERR1769868.lite.1,ERX1835216,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487451,SAMEA37002418,simple,264402,Capsella grandiflora,SAMEA37002418,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,A9D4C1B45E3D4B60E7BF6ED06D81A535,22D1DC03F9A448F5F38912C5EE1DA9B2
ERR1769869,2017-01-05 11:01:23,2019-01-27 05:20:37,18870782,3774156400,18870782,200,2371,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769869.sralite.1,ERX1835217,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487451,SAMEA37002418,simple,264402,Capsella grandiflora,SAMEA37002418,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,6EB617B005935A4FACB51708732E2E3F,FBC4A56B11570BD20A31B24AD308EDD6
ERR1769870,2017-01-05 11:01:23,2019-01-27 05:21:33,18575560,3715112000,18575560,200,2481,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/ERR001/769/ERR1769870.sralite.1,ERX1835218,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487452,SAMEA37003168,simple,264402,Capsella grandiflora,SAMEA37003168,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,BB31757C037475C94E111637CFAD325C,188BC63E48B514F9E37C150C4403E09D
ERR1769954,2017-01-05 11:01:23,2017-01-05 12:48:07,19973102,3994620400,19973102,200,2515,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/769/ERR1769954.sralite.1,ERX1835302,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487452,SAMEA37003168,simple,264402,Capsella grandiflora,SAMEA37003168,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782500,,public,4B2276D0114235F44B0A161A2128BB90,5608FF1E64A5C22AD8ED5A145C04CC40
ERR1769955,2017-01-05 11:01:24,2017-01-05 12:52:01,17086974,3417394800,17086974,200,2305,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR001/769/ERR1769955.sralite.1,ERX1835303,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487453,SAMEA37003918,simple,264402,Capsella grandiflora,SAMEA37003918,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782500,,public,C35B1905705CEC9CD22502C2CA44CA3C,2496978D7A029E18C8E9604039DCF36F
ERR1769871,2017-01-05 11:01:23,2019-01-27 05:21:41,18573602,3714720400,18573602,200,2363,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR001/769/ERR1769871.sralite.1,ERX1835219,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487453,SAMEA37003918,simple,264402,Capsella grandiflora,SAMEA37003918,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,AB8D7D0D7D971278CF85255FA3DD2CC2,DE288B89F5A930D4899DCEEB64F17606
ERR1769872,2017-01-05 11:01:23,2019-01-27 05:22:36,20375523,4075104600,20375523,200,2716,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/ERR001/1769/ERR1769872/ERR1769872.lite.1,ERX1835220,unspecified,WGS,size fractionation,GENOMIC,PAIRED,330,0,ILLUMINA,Illumina HiSeq 2000,ERP013511,PRJEB12072,,360262,ERS1487454,SAMEA37004668,simple,264402,Capsella grandiflora,SAMEA37004668,,,,,,,no,,,,,"UPPSALA UNIVERSITY, DEPARTMENT OF ECOLOGY AND GENE",ERA782492,,public,706C72AF1FE9555323FEDF188A9A125D,6BECBC3677A016654EEFC77216E06439
