Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR21413290,2022-09-05 01:26:24,2022-09-04 21:36:38,34123390,10131233776,33792361,296,1263,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR021/21413/SRR21413290/SRR21413290.lite.1,SRX17417810,D1810527A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975287,SAMN30661855,simple,3712,Brassica oleracea,D1810527A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,F6D0E056C21AB60D97C9A3738736AE00,603B1CEE7CBC0B4D4329BB5F9131DABD
SRR13662048,2021-04-12 02:39:30,2021-02-09 00:23:19,58632171,17589651300,58632171,300,5241,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13662/SRR13662048/SRR13662048.lite.1,SRX10053735,D1810528A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216432,SAMN17836773,simple,3716,Brassica oleracea var. capitata,D1810528A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,FE62C5599E9569C62290389D6F2EF91E,A5D1E7FD0E5E5688D3A2C8C31323BF01
SRR21413293,2022-09-04 23:34:12,2022-09-04 23:23:56,45835919,13590307839,45265965,296,1692,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR021/21413/SRR21413293/SRR21413293.lite.1,SRX17417807,D1810528A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975284,SAMN30661854,simple,3712,Brassica oleracea,D1810528A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,9C6B126E3A3413428A8041360D6AE1D8,180DA76108D05C71145B4526338C8940
SRR13662047,2021-04-12 02:39:30,2021-02-08 23:41:31,52322448,15696734400,52322448,300,4658,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13662/SRR13662047/SRR13662047.lite.1,SRX10053736,D1810529A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216434,SAMN17836774,simple,3716,Brassica oleracea var. capitata,D1810529A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,5E38A13E229A12283517ABA3250E251D,790B941FC65CEC6B6CF49FC78FCC68AE
SRR21413294,2022-09-07 21:28:09,2022-09-07 20:57:57,43552993,12932521131,43132570,296,1623,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR021/21413/SRR21413294/SRR21413294.lite.1,SRX17417806,D1810529A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975282,SAMN30661853,simple,3712,Brassica oleracea,D1810529A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,2DD38C5CC8EDDA9F370E072B910DBFA4,A7D9BE0D31E3581AE8B9D99289082D48
SRR13662046,2021-04-12 02:39:30,2021-02-08 23:09:06,42473278,12741983400,42473278,300,3845,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13662/SRR13662046/SRR13662046.lite.1,SRX10053737,D1810530A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216433,SAMN17836775,simple,3716,Brassica oleracea var. capitata,D1810530A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,CBB611AE041EBBDD135856A6232CAF12,7BCBABDE295EDD1A5F42599A66E962A8
SRR21413295,2022-09-04 19:49:17,2022-09-04 18:55:08,35687851,10597492271,35357142,296,1392,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR021/21413/SRR21413295/SRR21413295.lite.1,SRX17417805,D1810530A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975283,SAMN30661852,simple,3712,Brassica oleracea,D1810530A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,0530E9BAB5DD8D9A1EA150AFE348880A,426468BE5B6FA9BFC601EA6DB58BC187
SRR13662045,2021-04-12 02:39:30,2021-02-08 23:11:43,45501016,13650304800,45501016,300,4034,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13662/SRR13662045/SRR13662045.lite.1,SRX10053738,D1810531A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216435,SAMN17836776,simple,3716,Brassica oleracea var. capitata,D1810531A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,991D4D9496EC923FB3AC3510AA0A2AFE,BF24F4B5133F409B48F91EECB4CBEF23
SRR21413331,2022-09-07 21:21:14,2022-09-07 19:44:23,37348165,11082817491,36999578,296,1371,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR021/21413/SRR21413331/SRR21413331.lite.1,SRX17417768,D1810531A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975245,SAMN30661851,simple,3712,Brassica oleracea,D1810531A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,071296D68335BD770D8256059C3AAFE3,B54A3A9A48A95B7002BB6C41B3264EED
SRR13662043,2021-04-12 02:39:30,2021-02-08 23:45:02,35312218,10593665400,35312218,300,3213,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13662/SRR13662043/SRR13662043.lite.1,SRX10053740,D1810532A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216438,SAMN17836777,simple,3716,Brassica oleracea var. capitata,D1810532A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,0EA5D61AF272423E8E74E4E8CC83874B,3A109B42D3BB26114C8A9B510DA90C42
SRR21413334,2022-09-04 17:43:26,2022-09-04 17:00:21,29666574,8805784330,29378318,296,1169,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR021/21413/SRR21413334/SRR21413334.lite.1,SRX17417766,D1810532A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975243,SAMN30661849,simple,3712,Brassica oleracea,D1810532A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,17AF28E400B5AC7C139C9CC6C874F124,111F3E6E2A9A84C78F335632328B5084
SRR13662042,2021-04-12 02:39:30,2021-02-08 23:09:20,40788388,12236516400,40788388,300,3614,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR013/13662/SRR13662042/SRR13662042.lite.1,SRX10053741,D1810533A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216437,SAMN17836778,simple,3716,Brassica oleracea var. capitata,D1810533A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,877B1829E74F1ED763FEC90B170D5CFA,85BE024FCF2D2C83B1E3E9CD71DFBAF3
SRR21413335,2022-09-07 21:21:14,2022-09-07 20:03:38,33311284,9875071880,32899346,296,1233,GCA_900416815.2,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR021/21413/SRR21413335/SRR21413335.lite.1,SRX17417765,D1810533A_Lacc,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 1500,SRP395472,PRJNA876585,,876585,SRS14975242,SAMN30661848,simple,3712,Brassica oleracea,D1810533A_Lacc,,,,,,,no,,,,,HUAZHONG AGRICULTURAL UNIVERSITY,SRA1490578,,public,E1BC18A9D9B1BD2868D3A1B57BF89554,08FCA2F9A623416EE817E278BC655720
SRR13662041,2021-04-12 02:39:30,2021-02-08 23:19:45,36710338,11013101400,36710338,300,3279,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR013/13662/SRR13662041/SRR13662041.lite.1,SRX10053742,D1810534A,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP305401,PRJNA700684,,700684,SRS8216439,SAMN17836779,simple,3716,Brassica oleracea var. capitata,D1810534A,,,,,,,no,,,,,BEIJING ACADEMY OF AGRICULTURE AND FORESTRY SCIENCES,SRA1193744,,public,BB809D2BFC2E14CAC394EB6B7E9DBDC6,74AD306B90CDE00480C07999FF33DBD3
