run	replicate	layout	genome	ploidy	taxonKeys
SRR7880945	SAMN10059164	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880944	SAMN10059165	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880947	SAMN10059166	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880946	SAMN10059167	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880949	SAMN10059168	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880948	SAMN10059169	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880951	SAMN10059170	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880720	SAMN10059171	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880943	SAMN10059172	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880942	SAMN10059173	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880976	SAMN10059174	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880975	SAMN10059175	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880974	SAMN10059176	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880973	SAMN10059177	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880980	SAMN10059178	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880979	SAMN10059179	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880978	SAMN10059180	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880977	SAMN10059181	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880982	SAMN10059182	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880981	SAMN10059183	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880752	SAMN10059184	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880753	SAMN10059185	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880750	SAMN10059186	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880751	SAMN10059187	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880756	SAMN10059188	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880757	SAMN10059189	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880754	SAMN10059190	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880755	SAMN10059191	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881001	SAMN10059192	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880748	SAMN10059193	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880722	SAMN10059194	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880721	SAMN10059195	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880724	SAMN10059196	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880723	SAMN10059197	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880726	SAMN10059198	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880793	SAMN10059199	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880728	SAMN10059200	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880727	SAMN10059201	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880719	SAMN10059202	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880718	SAMN10059203	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880838	SAMN10059204	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880839	SAMN10059205	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880782	SAMN10059206	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880929	SAMN10059207	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880842	SAMN10059208	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880843	SAMN10059209	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880970	SAMN10059210	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880972	SAMN10059211	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880717	SAMN10059212	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880730	SAMN10059213	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880796	SAMN10059214	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880795	SAMN10059215	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880794	SAMN10059216	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880716	SAMN10059217	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880792	SAMN10059218	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880791	SAMN10059219	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880790	SAMN10059220	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880789	SAMN10059221	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880788	SAMN10059222	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880787	SAMN10059223	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880938	SAMN10059224	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880939	SAMN10059225	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880936	SAMN10059226	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880937	SAMN10059227	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880934	SAMN10059228	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880935	SAMN10059229	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880932	SAMN10059230	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880933	SAMN10059231	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880940	SAMN10059232	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880941	SAMN10059233	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880734	SAMN10059234	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880829	SAMN10059235	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880761	SAMN10059236	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880749	SAMN10059237	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880986	SAMN10059238	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880815	SAMN10059239	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880827	SAMN10059240	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880824	SAMN10059241	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880894	SAMN10059242	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880893	SAMN10059243	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880784	SAMN10059244	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880786	SAMN10059245	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880998	SAMN10059246	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880731	SAMN10059247	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880772	SAMN10059248	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880879	SAMN10059249	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880781	SAMN10059250	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880783	SAMN10059251	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880881	SAMN10059252	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880826	SAMN10059253	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880963	SAMN10059254	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880743	SAMN10059255	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880961	SAMN10059256	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880960	SAMN10059257	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880931	SAMN10059258	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880928	SAMN10059259	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880965	SAMN10059260	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880964	SAMN10059261	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880880	SAMN10059262	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880878	SAMN10059263	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880848	SAMN10059264	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880849	SAMN10059265	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880846	SAMN10059266	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880847	SAMN10059267	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880852	SAMN10059268	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880853	SAMN10059269	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880850	SAMN10059270	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880851	SAMN10059271	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880856	SAMN10059272	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880857	SAMN10059273	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880896	SAMN10059274	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880895	SAMN10059275	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880898	SAMN10059276	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880897	SAMN10059277	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880900	SAMN10059278	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880899	SAMN10059279	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880902	SAMN10059280	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880901	SAMN10059281	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880904	SAMN10059282	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880903	SAMN10059283	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880762	SAMN10059284	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880763	SAMN10059285	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880764	SAMN10059286	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880765	SAMN10059287	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880766	SAMN10059288	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880767	SAMN10059289	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880768	SAMN10059290	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880769	SAMN10059291	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880759	SAMN10059292	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880760	SAMN10059293	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880804	SAMN10059294	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880803	SAMN10059295	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880802	SAMN10059296	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880801	SAMN10059297	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880800	SAMN10059298	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880799	SAMN10059299	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880798	SAMN10059300	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880797	SAMN10059301	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880812	SAMN10059302	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880811	SAMN10059303	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881010	SAMN10059304	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881011	SAMN10059305	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881008	SAMN10059306	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881009	SAMN10059307	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881006	SAMN10059308	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881007	SAMN10059309	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881004	SAMN10059310	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881005	SAMN10059311	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881002	SAMN10059312	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881003	SAMN10059313	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880740	SAMN10059314	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880739	SAMN10059315	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880742	SAMN10059316	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880741	SAMN10059317	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880736	SAMN10059318	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880735	SAMN10059319	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880738	SAMN10059320	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880737	SAMN10059321	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880733	SAMN10059322	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880732	SAMN10059323	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880866	SAMN10059324	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880867	SAMN10059325	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880868	SAMN10059326	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880869	SAMN10059327	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880862	SAMN10059328	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880863	SAMN10059329	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880864	SAMN10059330	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880865	SAMN10059331	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880874	SAMN10059332	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880875	SAMN10059333	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880914	SAMN10059334	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880913	SAMN10059335	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880912	SAMN10059336	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880911	SAMN10059337	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880918	SAMN10059338	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880917	SAMN10059339	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880916	SAMN10059340	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880915	SAMN10059341	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880922	SAMN10059342	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880921	SAMN10059343	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880775	SAMN10059344	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880776	SAMN10059345	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880773	SAMN10059346	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880774	SAMN10059347	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880779	SAMN10059348	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880780	SAMN10059349	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880777	SAMN10059350	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880778	SAMN10059351	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880770	SAMN10059352	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880771	SAMN10059353	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880817	SAMN10059354	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880816	SAMN10059355	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880819	SAMN10059356	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880818	SAMN10059357	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880821	SAMN10059358	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880820	SAMN10059359	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880823	SAMN10059360	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880822	SAMN10059361	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880814	SAMN10059362	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880813	SAMN10059363	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880930	SAMN10059364	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880927	SAMN10059365	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880906	SAMN10059366	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880905	SAMN10059367	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880908	SAMN10059368	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
