assembly	chromosome
dioscorea_rotundata	BLBR01000073.1
dioscorea_rotundata	BLBR01000074.1
dioscorea_rotundata	BLBR01000075.1
dioscorea_rotundata	BLBR01000076.1
dioscorea_rotundata	BLBR01000077.1
dioscorea_rotundata	BLBR01000078.1
dioscorea_rotundata	BLBR01000079.1
dioscorea_rotundata	BLBR01000080.1
dioscorea_rotundata	BLBR01000082.1
dioscorea_rotundata	BLBR01000084.1
dioscorea_rotundata	BLBR01000085.1
dioscorea_rotundata	BLBR01000086.1
dioscorea_rotundata	BLBR01000088.1
dioscorea_rotundata	BLBR01000089.1
dioscorea_rotundata	BLBR01000090.1
dioscorea_rotundata	BLBR01000092.1
dioscorea_rotundata	BLBR01000093.1
dioscorea_rotundata	BLBR01000094.1
dioscorea_rotundata	BLBR01000095.1
dioscorea_rotundata	BLBR01000099.1
dioscorea_rotundata	BLBR01000100.1
dioscorea_rotundata	BLBR01000101.1
dioscorea_rotundata	BLBR01000103.1
dioscorea_rotundata	BLBR01000104.1
dioscorea_rotundata	BLBR01000105.1
dioscorea_rotundata	BLBR01000107.1
dioscorea_rotundata	BLBR01000108.1
dioscorea_rotundata	BLBR01000111.1
dioscorea_rotundata	BLBR01000112.1
dioscorea_rotundata	BLBR01000113.1
dioscorea_rotundata	BLBR01000114.1
dioscorea_rotundata	BLBR01000115.1
dioscorea_rotundata	BLBR01000116.1
dioscorea_rotundata	BLBR01000117.1
dioscorea_rotundata	BLBR01000118.1
dioscorea_rotundata	BLBR01000119.1
dioscorea_rotundata	BLBR01000121.1
dioscorea_rotundata	BLBR01000122.1
dioscorea_rotundata	BLBR01000125.1
dioscorea_rotundata	BLBR01000126.1
dioscorea_rotundata	BLBR01000128.1
dioscorea_rotundata	BLBR01000129.1
dioscorea_rotundata	BLBR01000130.1
dioscorea_rotundata	BLBR01000132.1
dioscorea_rotundata	BLBR01000136.1
dioscorea_rotundata	BLBR01000137.1
dioscorea_rotundata	BLBR01000138.1
dioscorea_rotundata	BLBR01000141.1
dioscorea_rotundata	BLBR01000144.1
dioscorea_rotundata	BLBR01000145.1
dioscorea_rotundata	BLBR01000146.1
dioscorea_rotundata	BLBR01000147.1
dioscorea_rotundata	BLBR01000148.1
dioscorea_rotundata	BLBR01000149.1
dioscorea_rotundata	BLBR01000150.1
dioscorea_rotundata	BLBR01000153.1
dioscorea_rotundata	BLBR01000154.1
dioscorea_rotundata	BLBR01000155.1
dioscorea_rotundata	BLBR01000158.1
dioscorea_rotundata	BLBR01000159.1
dioscorea_rotundata	BLBR01000160.1
dioscorea_rotundata	BLBR01000161.1
dioscorea_rotundata	BLBR01000162.1
dioscorea_rotundata	BLBR01000164.1
dioscorea_rotundata	BLBR01000165.1
dioscorea_rotundata	BLBR01000166.1
dioscorea_rotundata	BLBR01000167.1
dioscorea_rotundata	BLBR01000168.1
dioscorea_rotundata	BLBR01000170.1
dioscorea_rotundata	BLBR01000171.1
dioscorea_rotundata	BLBR01000173.1
dioscorea_rotundata	BLBR01000174.1
dioscorea_rotundata	BLBR01000175.1
dioscorea_rotundata	BLBR01000177.1
dioscorea_rotundata	BLBR01000179.1
dioscorea_rotundata	BLBR01000180.1
dioscorea_rotundata	BLBR01000183.1
dioscorea_rotundata	BLBR01000185.1
dioscorea_rotundata	BLBR01000186.1
dioscorea_rotundata	BLBR01000187.1
dioscorea_rotundata	BLBR01000191.1
dioscorea_rotundata	BLBR01000193.1
dioscorea_rotundata	BLBR01000194.1
dioscorea_rotundata	BLBR01000197.1
dioscorea_rotundata	BLBR01000198.1
dioscorea_rotundata	BLBR01000200.1
dioscorea_rotundata	BLBR01000201.1
dioscorea_rotundata	BLBR01000202.1
dioscorea_rotundata	BLBR01000204.1
dioscorea_rotundata	BLBR01000206.1
dioscorea_rotundata	BLBR01000207.1
dioscorea_rotundata	BLBR01000210.1
dioscorea_rotundata	BLBR01000211.1
dioscorea_rotundata	BLBR01000212.1
dioscorea_rotundata	BLBR01000214.1
dioscorea_rotundata	BLBR01000215.1
dioscorea_rotundata	BLBR01000216.1
dioscorea_rotundata	BLBR01000218.1
dioscorea_rotundata	BLBR01000219.1
dioscorea_rotundata	BLBR01000220.1
dioscorea_rotundata	BLBR01000221.1
dioscorea_rotundata	BLBR01000222.1
dioscorea_rotundata	BLBR01000223.1
dioscorea_rotundata	BLBR01000224.1
dioscorea_rotundata	BLBR01000226.1
dioscorea_rotundata	BLBR01000227.1
dioscorea_rotundata	BLBR01000229.1
dioscorea_rotundata	BLBR01000230.1
dioscorea_rotundata	BLBR01000231.1
dioscorea_rotundata	BLBR01000233.1
dioscorea_rotundata	BLBR01000234.1
dioscorea_rotundata	BLBR01000235.1
dioscorea_rotundata	BLBR01000236.1
dioscorea_rotundata	BLBR01000237.1
dioscorea_rotundata	BLBR01000239.1
dioscorea_rotundata	BLBR01000240.1
dioscorea_rotundata	BLBR01000241.1
dioscorea_rotundata	BLBR01000243.1
dioscorea_rotundata	BLBR01000245.1
dioscorea_rotundata	BLBR01000246.1
dioscorea_rotundata	BLBR01000249.1
dioscorea_rotundata	BLBR01000250.1
dioscorea_rotundata	BLBR01000253.1
dioscorea_rotundata	BLBR01000254.1
dioscorea_rotundata	BLBR01000255.1
dioscorea_rotundata	BLBR01000256.1
dioscorea_rotundata	BLBR01000257.1
dioscorea_rotundata	BLBR01000260.1
dioscorea_rotundata	BLBR01000266.1
dioscorea_rotundata	BLBR01000267.1
dioscorea_rotundata	BLBR01000268.1
dioscorea_rotundata	BLBR01000269.1
dioscorea_rotundata	BLBR01000271.1
dioscorea_rotundata	BLBR01000273.1
dioscorea_rotundata	BLBR01000275.1
dioscorea_rotundata	BLBR01000278.1
dioscorea_rotundata	BLBR01000279.1
dioscorea_rotundata	BLBR01000281.1
dioscorea_rotundata	BLBR01000283.1
dioscorea_rotundata	BLBR01000284.1
dioscorea_rotundata	BLBR01000285.1
dioscorea_rotundata	BLBR01000288.1
dioscorea_rotundata	BLBR01000289.1
dioscorea_rotundata	BLBR01000290.1
dioscorea_rotundata	BLBR01000292.1
dioscorea_rotundata	BLBR01000293.1
dioscorea_rotundata	BLBR01000295.1
dioscorea_rotundata	BLBR01000296.1
dioscorea_rotundata	BLBR01000298.1
dioscorea_rotundata	BLBR01000299.1
dioscorea_rotundata	BLBR01000302.1
dioscorea_rotundata	BLBR01000304.1
dioscorea_rotundata	BLBR01000305.1
dioscorea_rotundata	BLBR01000306.1
dioscorea_rotundata	BLBR01000308.1
dioscorea_rotundata	BLBR01000311.1
dioscorea_rotundata	BLBR01000314.1
dioscorea_rotundata	BLBR01000316.1
dioscorea_rotundata	BLBR01000317.1
dioscorea_rotundata	BLBR01000320.1
dioscorea_rotundata	BLBR01000323.1
dioscorea_rotundata	BLBR01000326.1
dioscorea_rotundata	BLBR01000327.1
dioscorea_rotundata	BLBR01000329.1
dioscorea_rotundata	BLBR01000331.1
dioscorea_rotundata	BLBR01000332.1
dioscorea_rotundata	BLBR01000333.1
dioscorea_rotundata	BLBR01000334.1
dioscorea_rotundata	BLBR01000335.1
dioscorea_rotundata	BLBR01000336.1
dioscorea_rotundata	BLBR01000337.1
dioscorea_rotundata	BLBR01000338.1
dioscorea_rotundata	BLBR01000340.1
dioscorea_rotundata	BLBR01000341.1
dioscorea_rotundata	BLBR01000342.1
dioscorea_rotundata	BLBR01000343.1
dioscorea_rotundata	BLBR01000344.1
dioscorea_rotundata	BLBR01000346.1
dioscorea_rotundata	BLBR01000348.1
dioscorea_rotundata	BLBR01000349.1
dioscorea_rotundata	BLBR01000350.1
dioscorea_rotundata	BLBR01000352.1
dioscorea_rotundata	BLBR01000353.1
dioscorea_rotundata	BLBR01000356.1
dioscorea_rotundata	BLBR01000357.1
dioscorea_rotundata	BLBR01000358.1
dioscorea_rotundata	BLBR01000362.1
dioscorea_rotundata	BLBR01000366.1
dioscorea_rotundata	BLBR01000367.1
dioscorea_rotundata	BLBR01000368.1
dioscorea_rotundata	BLBR01000369.1
dioscorea_rotundata	BLBR01000370.1
dioscorea_rotundata	BLBR01000372.1
dioscorea_rotundata	BLBR01000373.1
dioscorea_rotundata	BLBR01000374.1
dioscorea_rotundata	BLBR01000375.1
dioscorea_rotundata	BLBR01000376.1
dioscorea_rotundata	BLBR01000377.1
dioscorea_rotundata	BLBR01000378.1
dioscorea_rotundata	BLBR01000380.1
dioscorea_rotundata	BLBR01000381.1
dioscorea_rotundata	BLBR01000382.1
dioscorea_rotundata	BLBR01000383.1
dioscorea_rotundata	BLBR01000387.1
dioscorea_rotundata	BLBR01000388.1
dioscorea_rotundata	BLBR01000389.1
dioscorea_rotundata	BLBR01000390.1
dioscorea_rotundata	BLBR01000391.1
dioscorea_rotundata	BLBR01000392.1
dioscorea_rotundata	BLBR01000393.1
dioscorea_rotundata	BLBR01000395.1
dioscorea_rotundata	BLBR01000396.1
dioscorea_rotundata	BLBR01000397.1
dioscorea_rotundata	BLBR01000398.1
dioscorea_rotundata	BLBR01000399.1
dioscorea_rotundata	BLBR01000400.1
dioscorea_rotundata	BLBR01000401.1
dioscorea_rotundata	BLBR01000402.1
dioscorea_rotundata	BLBR01000404.1
dioscorea_rotundata	BLBR01000407.1
dioscorea_rotundata	BLBR01000408.1
dioscorea_rotundata	BLBR01000409.1
dioscorea_rotundata	BLBR01000410.1
dioscorea_rotundata	BLBR01000411.1
dioscorea_rotundata	BLBR01000412.1
dioscorea_rotundata	BLBR01000414.1
dioscorea_rotundata	BLBR01000415.1
dioscorea_rotundata	BLBR01000417.1
dioscorea_rotundata	BLBR01000418.1
dioscorea_rotundata	BLBR01000419.1
dioscorea_rotundata	BLBR01000420.1
dioscorea_rotundata	BLBR01000421.1
dioscorea_rotundata	BLBR01000422.1
dioscorea_rotundata	BLBR01000423.1
dioscorea_rotundata	BLBR01000424.1
dioscorea_rotundata	BLBR01000425.1
dioscorea_rotundata	BLBR01000426.1
dioscorea_rotundata	BLBR01000427.1
dioscorea_rotundata	BLBR01000428.1
dioscorea_rotundata	BLBR01000429.1
dioscorea_rotundata	BLBR01000430.1
dioscorea_rotundata	BLBR01000431.1
dioscorea_rotundata	BLBR01000432.1
dioscorea_rotundata	BLBR01000433.1
dioscorea_rotundata	BLBR01000435.1
dioscorea_rotundata	BLBR01000437.1
dioscorea_rotundata	BLBR01000439.1
dioscorea_rotundata	BLBR01000440.1
dioscorea_rotundata	BLBR01000441.1
dioscorea_rotundata	BLBR01000443.1
dioscorea_rotundata	BLBR01000444.1
dioscorea_rotundata	BLBR01000445.1
dioscorea_rotundata	BLBR01000446.1
dioscorea_rotundata	BLBR01000448.1
dioscorea_rotundata	BLBR01000449.1
dioscorea_rotundata	BLBR01000450.1
dioscorea_rotundata	BLBR01000452.1
dioscorea_rotundata	BLBR01000453.1
dioscorea_rotundata	BLBR01000455.1
dioscorea_rotundata	BLBR01000456.1
dioscorea_rotundata	BLBR01000457.1
dioscorea_rotundata	BLBR01000458.1
dioscorea_rotundata	BLBR01000460.1
dioscorea_rotundata	BLBR01000463.1
dioscorea_rotundata	BLBR01000467.1
dioscorea_rotundata	BLBR01000469.1
dioscorea_rotundata	BLBR01000471.1
dioscorea_rotundata	BLBR01000473.1
dioscorea_rotundata	BLBR01000474.1
dioscorea_rotundata	BLBR01000475.1
dioscorea_rotundata	BLBR01000476.1
dioscorea_rotundata	BLBR01000477.1
dioscorea_rotundata	BLBR01000478.1
dioscorea_rotundata	BLBR01000479.1
dioscorea_rotundata	BLBR01000480.1
dioscorea_rotundata	BLBR01000481.1
dioscorea_rotundata	BLBR01000482.1
dioscorea_rotundata	BLBR01000483.1
dioscorea_rotundata	BLBR01000487.1
dioscorea_rotundata	BLBR01000488.1
dioscorea_rotundata	BLBR01000490.1
dioscorea_rotundata	BLBR01000493.1
dioscorea_rotundata	BLBR01000494.1
dioscorea_rotundata	BLBR01000496.1
dioscorea_rotundata	BLBR01000503.1
dioscorea_rotundata	BLBR01000504.1
dioscorea_rotundata	BLBR01000505.1
dioscorea_rotundata	BLBR01000506.1
dioscorea_rotundata	BLBR01000507.1
dioscorea_rotundata	BLBR01000508.1
dioscorea_rotundata	BLBR01000513.1
dioscorea_rotundata	BLBR01000515.1
dioscorea_rotundata	BLBR01000517.1
dioscorea_rotundata	BLBR01000518.1
dioscorea_rotundata	BLBR01000523.1
dioscorea_rotundata	BLBR01000527.1
dioscorea_rotundata	BLBR01000528.1
dioscorea_rotundata	BLBR01000529.1
dioscorea_rotundata	BLBR01000532.1
dioscorea_rotundata	BLBR01000533.1
dioscorea_rotundata	BLBR01000538.1
dioscorea_rotundata	BLBR01000541.1
dioscorea_rotundata	BLBR01000542.1
dioscorea_rotundata	BLBR01000545.1
dioscorea_rotundata	BLBR01000549.1
dioscorea_rotundata	BLBR01000552.1
dioscorea_rotundata	BLBR01000553.1
dioscorea_rotundata	BLBR01000556.1
dioscorea_rotundata	BLBR01000557.1
dioscorea_rotundata	BLBR01000558.1
dioscorea_rotundata	BLBR01000561.1
dioscorea_rotundata	BLBR01000562.1
dioscorea_rotundata	BLBR01000563.1
dioscorea_rotundata	BLBR01000564.1
dioscorea_rotundata	BLBR01000565.1
dioscorea_rotundata	BLBR01000566.1
dioscorea_rotundata	BLBR01000570.1
dioscorea_rotundata	BLBR01000571.1
dioscorea_rotundata	BLBR01000572.1
dioscorea_rotundata	BLBR01000573.1
dioscorea_rotundata	BLBR01000575.1
dioscorea_rotundata	BLBR01000576.1
dioscorea_rotundata	BLBR01000577.1
dioscorea_rotundata	BLBR01000581.1
dioscorea_rotundata	BLBR01000582.1
dioscorea_rotundata	BLBR01000584.1
dioscorea_rotundata	BLBR01000585.1
dioscorea_rotundata	BLBR01000587.1
dioscorea_rotundata	BLBR01000588.1
dioscorea_rotundata	BLBR01000589.1
dioscorea_rotundata	BLBR01000591.1
dioscorea_rotundata	BLBR01000592.1
dioscorea_rotundata	BLBR01000593.1
dioscorea_rotundata	BLBR01000595.1
dioscorea_rotundata	BLBR01000597.1
dioscorea_rotundata	BLBR01000599.1
dioscorea_rotundata	BLBR01000600.1
dioscorea_rotundata	BLBR01000601.1
dioscorea_rotundata	BLBR01000604.1
dioscorea_rotundata	BLBR01000606.1
dioscorea_rotundata	BLBR01000607.1
dioscorea_rotundata	BLBR01000608.1
dioscorea_rotundata	BLBR01000610.1
dioscorea_rotundata	BLBR01000612.1
dioscorea_rotundata	BLBR01000613.1
dioscorea_rotundata	BLBR01000614.1
dioscorea_rotundata	BLBR01000617.1
dioscorea_rotundata	BLBR01000621.1
dioscorea_rotundata	BLBR01000622.1
dioscorea_rotundata	BLBR01000625.1
dioscorea_rotundata	BLBR01000627.1
dioscorea_rotundata	BLBR01000628.1
dioscorea_rotundata	BLBR01000629.1
dioscorea_rotundata	BLBR01000630.1
dioscorea_rotundata	BLBR01000632.1
dioscorea_rotundata	BLBR01000637.1
dioscorea_rotundata	BLBR01000638.1
dioscorea_rotundata	BLBR01000641.1
dioscorea_rotundata	BLBR01000643.1
dioscorea_rotundata	BLBR01000644.1
dioscorea_rotundata	BLBR01000645.1
dioscorea_rotundata	BLBR01000646.1
dioscorea_rotundata	BLBR01000649.1
dioscorea_rotundata	BLBR01000650.1
dioscorea_rotundata	BLBR01000651.1
dioscorea_rotundata	BLBR01000653.1
dioscorea_rotundata	BLBR01000660.1
dioscorea_rotundata	BLBR01000663.1
dioscorea_rotundata	BLBR01000665.1
dioscorea_rotundata	BLBR01000666.1
dioscorea_rotundata	BLBR01000667.1
dioscorea_rotundata	BLBR01000673.1
dioscorea_rotundata	BLBR01000675.1
dioscorea_rotundata	BLBR01000679.1
dioscorea_rotundata	BLBR01000680.1
dioscorea_rotundata	BLBR01000681.1
dioscorea_rotundata	BLBR01000682.1
dioscorea_rotundata	BLBR01000683.1
dioscorea_rotundata	BLBR01000687.1
dioscorea_rotundata	BLBR01000690.1
dioscorea_rotundata	BLBR01000691.1
dioscorea_rotundata	BLBR01000693.1
dioscorea_rotundata	BLBR01000694.1
dioscorea_rotundata	BLBR01000696.1
dioscorea_rotundata	BLBR01000700.1
dioscorea_rotundata	BLBR01000701.1
dioscorea_rotundata	BLBR01000702.1
dioscorea_rotundata	BLBR01000708.1
dioscorea_rotundata	BLBR01000712.1
dioscorea_rotundata	BLBR01000713.1
dioscorea_rotundata	BLBR01000716.1
dioscorea_rotundata	BLBR01000721.1
dioscorea_rotundata	BLBR01000723.1
dioscorea_rotundata	BLBR01000724.1
dioscorea_rotundata	BLBR01000726.1
dioscorea_rotundata	BLBR01000730.1
dioscorea_rotundata	BLBR01000731.1
dioscorea_rotundata	BLBR01000736.1
dioscorea_rotundata	BLBR01000738.1
dioscorea_rotundata	BLBR01000740.1
dioscorea_rotundata	BLBR01000742.1
dioscorea_rotundata	BLBR01000744.1
dioscorea_rotundata	BLBR01000748.1
dioscorea_rotundata	BLBR01000751.1
dioscorea_rotundata	BLBR01000752.1
dioscorea_rotundata	BLBR01000755.1
dioscorea_rotundata	BLBR01000761.1
dioscorea_rotundata	BLBR01000762.1
dioscorea_rotundata	BLBR01000767.1
dioscorea_rotundata	BLBR01000768.1
dioscorea_rotundata	BLBR01000770.1
dioscorea_rotundata	BLBR01000772.1
dioscorea_rotundata	BLBR01000774.1
dioscorea_rotundata	BLBR01000775.1
dioscorea_rotundata	BLBR01000776.1
dioscorea_rotundata	BLBR01000777.1
dioscorea_rotundata	BLBR01000778.1
dioscorea_rotundata	BLBR01000781.1
dioscorea_rotundata	BLBR01000782.1
dioscorea_rotundata	BLBR01000783.1
dioscorea_rotundata	BLBR01000784.1
dioscorea_rotundata	BLBR01000785.1
dioscorea_rotundata	BLBR01000786.1
dioscorea_rotundata	BLBR01000789.1
dioscorea_rotundata	BLBR01000790.1
dioscorea_rotundata	BLBR01000791.1
dioscorea_rotundata	BLBR01000793.1
dioscorea_rotundata	BLBR01000797.1
dioscorea_rotundata	BLBR01000798.1
dioscorea_rotundata	BLBR01000799.1
dioscorea_rotundata	BLBR01000800.1
dioscorea_rotundata	BLBR01000801.1
dioscorea_rotundata	BLBR01000802.1
dioscorea_rotundata	BLBR01000803.1
dioscorea_rotundata	BLBR01000805.1
dioscorea_rotundata	BLBR01000806.1
dioscorea_rotundata	BLBR01000807.1
dioscorea_rotundata	BLBR01000808.1
dioscorea_rotundata	BLBR01000809.1
dioscorea_rotundata	BLBR01000810.1
dioscorea_rotundata	BLBR01000814.1
dioscorea_rotundata	BLBR01000818.1
dioscorea_rotundata	BLBR01000819.1
dioscorea_rotundata	BLBR01000820.1
dioscorea_rotundata	BLBR01000822.1
dioscorea_rotundata	BLBR01000827.1
dioscorea_rotundata	BLBR01000828.1
dioscorea_rotundata	BLBR01000829.1
dioscorea_rotundata	BLBR01000830.1
dioscorea_rotundata	BLBR01000833.1
dioscorea_rotundata	BLBR01000834.1
dioscorea_rotundata	BLBR01000835.1
dioscorea_rotundata	BLBR01000836.1
dioscorea_rotundata	BLBR01000838.1
dioscorea_rotundata	BLBR01000839.1
dioscorea_rotundata	BLBR01000840.1
dioscorea_rotundata	BLBR01000841.1
dioscorea_rotundata	BLBR01000843.1
dioscorea_rotundata	BLBR01000844.1
dioscorea_rotundata	BLBR01000845.1
dioscorea_rotundata	BLBR01000846.1
dioscorea_rotundata	BLBR01000847.1
dioscorea_rotundata	BLBR01000849.1
dioscorea_rotundata	BLBR01000851.1
dioscorea_rotundata	BLBR01000853.1
dioscorea_rotundata	BLBR01000855.1
dioscorea_rotundata	BLBR01000857.1
dioscorea_rotundata	BLBR01000861.1
dioscorea_rotundata	BLBR01000862.1
dioscorea_rotundata	BLBR01000863.1
dioscorea_rotundata	BLBR01000864.1
dioscorea_rotundata	BLBR01000865.1
dioscorea_rotundata	BLBR01000866.1
dioscorea_rotundata	BLBR01000868.1
dioscorea_rotundata	BLBR01000871.1
dioscorea_rotundata	BLBR01000872.1
dioscorea_rotundata	BLBR01000873.1
dioscorea_rotundata	BLBR01000874.1
dioscorea_rotundata	BLBR01000875.1
dioscorea_rotundata	BLBR01000877.1
dioscorea_rotundata	BLBR01000878.1
dioscorea_rotundata	BLBR01000879.1
dioscorea_rotundata	BLBR01000881.1
dioscorea_rotundata	BLBR01000882.1
dioscorea_rotundata	BLBR01000886.1
dioscorea_rotundata	BLBR01000888.1
dioscorea_rotundata	BLBR01000889.1
dioscorea_rotundata	BLBR01000890.1
dioscorea_rotundata	BLBR01000892.1
dioscorea_rotundata	BLBR01000893.1
dioscorea_rotundata	BLBR01000894.1
dioscorea_rotundata	BLBR01000896.1
dioscorea_rotundata	BLBR01000897.1
dioscorea_rotundata	BLBR01000899.1
dioscorea_rotundata	BLBR01000902.1
dioscorea_rotundata	BLBR01000903.1
dioscorea_rotundata	BLBR01000904.1
dioscorea_rotundata	BLBR01000905.1
dioscorea_rotundata	BLBR01000907.1
dioscorea_rotundata	BLBR01000910.1
dioscorea_rotundata	BLBR01000912.1
dioscorea_rotundata	BLBR01000913.1
dioscorea_rotundata	BLBR01000914.1
dioscorea_rotundata	BLBR01000915.1
dioscorea_rotundata	BLBR01000916.1
dioscorea_rotundata	BLBR01000917.1
dioscorea_rotundata	BLBR01000918.1
dioscorea_rotundata	BLBR01000919.1
dioscorea_rotundata	BLBR01000922.1
dioscorea_rotundata	BLBR01000924.1
dioscorea_rotundata	BLBR01000925.1
dioscorea_rotundata	BLBR01000927.1
dioscorea_rotundata	BLBR01000928.1
dioscorea_rotundata	BLBR01000930.1
dioscorea_rotundata	BLBR01000931.1
dioscorea_rotundata	BLBR01000934.1
dioscorea_rotundata	BLBR01000935.1
dioscorea_rotundata	BLBR01000937.1
dioscorea_rotundata	BLBR01000938.1
dioscorea_rotundata	BLBR01000940.1
dioscorea_rotundata	BLBR01000941.1
dioscorea_rotundata	BLBR01000942.1
dioscorea_rotundata	BLBR01000944.1
dioscorea_rotundata	BLBR01000946.1
dioscorea_rotundata	BLBR01000953.1
dioscorea_rotundata	BLBR01000956.1
dioscorea_rotundata	BLBR01000959.1
dioscorea_rotundata	BLBR01000961.1
dioscorea_rotundata	BLBR01000962.1
dioscorea_rotundata	BLBR01000964.1
dioscorea_rotundata	BLBR01000966.1
dioscorea_rotundata	BLBR01000968.1
dioscorea_rotundata	BLBR01000969.1
dioscorea_rotundata	BLBR01000971.1
dioscorea_rotundata	BLBR01000972.1
dioscorea_rotundata	BLBR01000973.1
dioscorea_rotundata	BLBR01000974.1
dioscorea_rotundata	BLBR01000976.1
dioscorea_rotundata	BLBR01000978.1
dioscorea_rotundata	BLBR01000979.1
dioscorea_rotundata	BLBR01000980.1
dioscorea_rotundata	BLBR01000982.1
dioscorea_rotundata	BLBR01000983.1
dioscorea_rotundata	BLBR01000984.1
dioscorea_rotundata	BLBR01000987.1
dioscorea_rotundata	BLBR01000988.1
dioscorea_rotundata	BLBR01000990.1
dioscorea_rotundata	BLBR01000993.1
dioscorea_rotundata	BLBR01000994.1
dioscorea_rotundata	BLBR01000998.1
dioscorea_rotundata	BLBR01000999.1
dioscorea_rotundata	BLBR01001000.1
dioscorea_rotundata	BLBR01001001.1
dioscorea_rotundata	BLBR01001003.1
dioscorea_rotundata	BLBR01001004.1
dioscorea_rotundata	BLBR01001010.1
dioscorea_rotundata	BLBR01001011.1
dioscorea_rotundata	BLBR01001012.1
dioscorea_rotundata	BLBR01001015.1
dioscorea_rotundata	BLBR01001017.1
dioscorea_rotundata	BLBR01001020.1
dioscorea_rotundata	BLBR01001021.1
dioscorea_rotundata	BLBR01001022.1
dioscorea_rotundata	BLBR01001023.1
dioscorea_rotundata	BLBR01001024.1
dioscorea_rotundata	BLBR01001025.1
dioscorea_rotundata	BLBR01001026.1
dioscorea_rotundata	BLBR01001029.1
dioscorea_rotundata	BLBR01001030.1
dioscorea_rotundata	BLBR01001031.1
dioscorea_rotundata	BLBR01001032.1
dioscorea_rotundata	BLBR01001033.1
dioscorea_rotundata	BLBR01001034.1
dioscorea_rotundata	BLBR01001037.1
dioscorea_rotundata	BLBR01001039.1
dioscorea_rotundata	BLBR01001040.1
dioscorea_rotundata	BLBR01001041.1
dioscorea_rotundata	BLBR01001043.1
dioscorea_rotundata	BLBR01001044.1
dioscorea_rotundata	BLBR01001045.1
dioscorea_rotundata	BLBR01001046.1
dioscorea_rotundata	BLBR01001047.1
dioscorea_rotundata	BLBR01001049.1
dioscorea_rotundata	BLBR01001050.1
dioscorea_rotundata	BLBR01001052.1
dioscorea_rotundata	BLBR01001054.1
dioscorea_rotundata	BLBR01001055.1
dioscorea_rotundata	BLBR01001057.1
dioscorea_rotundata	BLBR01001058.1
dioscorea_rotundata	BLBR01001060.1
dioscorea_rotundata	BLBR01001061.1
dioscorea_rotundata	BLBR01001062.1
dioscorea_rotundata	BLBR01001065.1
dioscorea_rotundata	BLBR01001068.1
dioscorea_rotundata	BLBR01001071.1
dioscorea_rotundata	BLBR01001073.1
dioscorea_rotundata	BLBR01001076.1
dioscorea_rotundata	BLBR01001078.1
dioscorea_rotundata	BLBR01001079.1
dioscorea_rotundata	BLBR01001080.1
dioscorea_rotundata	BLBR01001081.1
dioscorea_rotundata	BLBR01001083.1
dioscorea_rotundata	BLBR01001084.1
dioscorea_rotundata	BLBR01001085.1
dioscorea_rotundata	BLBR01001086.1
dioscorea_rotundata	BLBR01001092.1
dioscorea_rotundata	BLBR01001095.1
dioscorea_rotundata	BLBR01001096.1
dioscorea_rotundata	BLBR01001098.1
dioscorea_rotundata	BLBR01001099.1
dioscorea_rotundata	BLBR01001100.1
dioscorea_rotundata	BLBR01001101.1
dioscorea_rotundata	BLBR01001103.1
dioscorea_rotundata	BLBR01001104.1
dioscorea_rotundata	BLBR01001105.1
dioscorea_rotundata	BLBR01001106.1
dioscorea_rotundata	BLBR01001107.1
dioscorea_rotundata	BLBR01001109.1
dioscorea_rotundata	BLBR01001110.1
dioscorea_rotundata	BLBR01001111.1
dioscorea_rotundata	BLBR01001113.1
dioscorea_rotundata	BLBR01001114.1
dioscorea_rotundata	BLBR01001116.1
dioscorea_rotundata	BLBR01001118.1
dioscorea_rotundata	BLBR01001119.1
dioscorea_rotundata	BLBR01001121.1
dioscorea_rotundata	BLBR01001123.1
dioscorea_rotundata	BLBR01001124.1
dioscorea_rotundata	BLBR01001125.1
dioscorea_rotundata	BLBR01001126.1
dioscorea_rotundata	BLBR01001128.1
dioscorea_rotundata	BLBR01001131.1
dioscorea_rotundata	BLBR01001132.1
dioscorea_rotundata	BLBR01001135.1
dioscorea_rotundata	BLBR01001137.1
dioscorea_rotundata	BLBR01001138.1
dioscorea_rotundata	BLBR01001140.1
dioscorea_rotundata	BLBR01001141.1
dioscorea_rotundata	BLBR01001143.1
dioscorea_rotundata	BLBR01001145.1
dioscorea_rotundata	BLBR01001146.1
dioscorea_rotundata	BLBR01001149.1
dioscorea_rotundata	BLBR01001150.1
dioscorea_rotundata	BLBR01001151.1
dioscorea_rotundata	BLBR01001155.1
dioscorea_rotundata	BLBR01001158.1
dioscorea_rotundata	BLBR01001164.1
dioscorea_rotundata	BLBR01001166.1
dioscorea_rotundata	BLBR01001167.1
dioscorea_rotundata	BLBR01001171.1
dioscorea_rotundata	BLBR01001172.1
dioscorea_rotundata	BLBR01001178.1
dioscorea_rotundata	BLBR01001180.1
dioscorea_rotundata	BLBR01001181.1
dioscorea_rotundata	BLBR01001182.1
dioscorea_rotundata	BLBR01001183.1
dioscorea_rotundata	BLBR01001188.1
dioscorea_rotundata	BLBR01001191.1
dioscorea_rotundata	BLBR01001192.1
dioscorea_rotundata	BLBR01001193.1
dioscorea_rotundata	BLBR01001194.1
dioscorea_rotundata	BLBR01001195.1
dioscorea_rotundata	BLBR01001196.1
dioscorea_rotundata	BLBR01001198.1
dioscorea_rotundata	BLBR01001200.1
dioscorea_rotundata	BLBR01001202.1
