Sample	Passed Filter	Low Quality	Too Many N	Too short
SRR1946371_1	38374788.0	3348158.0	27900.0	0.0
SRR1946372_1	29740748.0	3309538.0	20440.0	0.0
SRR1946373_1	18594240.0	701360.0	0.0	0.0
SRR1946374_1	19714522.0	713514.0	0.0	0.0
SRR1946375_1	32060978.0	2048190.0	15552.0	0.0
SRR1946376_1	20738152.0	718350.0	0.0	0.0
SRR1946377_1	20557102.0	830344.0	0.0	0.0
SRR1946378_1	32771586.0	1154160.0	0.0	0.0
SRR1946379_1	15647746.0	615166.0	0.0	0.0
SRR1946380_1	30574710.0	2141660.0	10522.0	0.0
SRR1946381_1	25038834.0	1581318.0	8484.0	0.0
SRR1946382_1	22800906.0	1486010.0	7712.0	0.0
SRR1946383_1	36689186.0	2534378.0	12428.0	0.0
SRR1946384_1	28390752.0	1828930.0	9760.0	0.0
SRR1946385_1	20349926.0	1218882.0	6982.0	0.0
SRR1946386_1	20665176.0	1314854.0	6810.0	0.0
SRR1946387_1	31397852.0	1957226.0	10836.0	0.0
SRR1946388_1	29479580.0	1941142.0	9976.0	0.0
SRR1946389_1	27274398.0	2007756.0	9402.0	0.0
SRR1946390_1	24849774.0	1684230.0	8226.0	0.0
SRR1946391_1	21765130.0	1478242.0	8308.0	0.0
SRR1946392_1	27104214.0	1847160.0	10164.0	0.0
SRR1946393_1	27464676.0	2262814.0	9938.0	0.0
SRR1946394_1	24570748.0	1692912.0	9414.0	0.0
SRR1946395_1	25535904.0	1612002.0	9912.0	0.0
SRR1946396_1	33704742.0	2627034.0	12218.0	0.0
SRR1946397_1	25577396.0	1861888.0	9230.0	0.0
SRR1946398_1	35644792.0	2351642.0	13290.0	0.0
SRR1946399_1	22940786.0	1475466.0	8666.0	0.0
SRR1946400_1	24897836.0	1526810.0	9558.0	0.0
SRR1946401_1	28175958.0	2174312.0	10382.0	0.0
SRR1946402_1	28119414.0	2087228.0	10512.0	0.0
SRR1946403_1	26756432.0	5199816.0	7180.0	0.0
SRR1946404_1	16758816.0	1305044.0	5610.0	0.0
SRR1946405_1	30658678.0	6465186.0	8066.0	0.0
SRR1946406_1	33414684.0	7397752.0	9090.0	0.0
SRR1946407_1	36663738.0	7471500.0	9594.0	0.0
SRR1946408_1	34091556.0	6981016.0	9096.0	0.0
SRR1946409_1	28409712.0	5640086.0	7596.0	0.0
SRR1946410_1	23078126.0	3616920.0	6326.0	0.0
SRR1946411_1	32566112.0	6116322.0	8798.0	0.0
SRR1946412_1	24197118.0	4581532.0	6430.0	0.0
SRR1946413_1	32724284.0	6302148.0	8448.0	0.0
SRR1946414_1	23629070.0	4479026.0	6362.0	0.0
SRR1946415_1	29014002.0	5741288.0	7624.0	0.0
SRR1946416_1	14225704.0	341340.0	48370.0	0.0
SRR1946417_1	14825900.0	340374.0	50162.0	0.0
SRR1946418_1	12326088.0	256982.0	43902.0	0.0
SRR1946419_1	14061624.0	303282.0	47974.0	0.0
SRR1946420_1	15439918.0	301852.0	52986.0	0.0
SRR1946421_1	13978016.0	322090.0	47518.0	0.0
SRR1946422_1	9469186.0	210680.0	32908.0	0.0
SRR1946423_1	16747220.0	414522.0	58864.0	0.0
SRR1946424_1	18121642.0	432256.0	62868.0	0.0
SRR1946425_1	19583564.0	1702130.0	45844.0	0.0
SRR1946426_1	28916398.0	2632582.0	65208.0	0.0
SRR1946427_1	23178742.0	1660564.0	53454.0	0.0
SRR1946428_1	33151860.0	2461516.0	73416.0	0.0
SRR1946429_1	36964494.0	2822184.0	84612.0	0.0
SRR1946430_1	29911544.0	2155650.0	70180.0	0.0
SRR1946431_1	28521846.0	2381576.0	66596.0	0.0
SRR1946432_1	26537482.0	2099602.0	61940.0	0.0
SRR1946433_1	30978194.0	2546752.0	71562.0	0.0
SRR1946434_1	23611802.0	1889780.0	55128.0	0.0
SRR1946435_1	34251858.0	3024274.0	78618.0	0.0
SRR1946436_1	36375904.0	2729844.0	8242.0	0.0
SRR1946437_1	26270378.0	1605328.0	7304.0	0.0
SRR1946438_1	27389288.0	1546270.0	6442.0	0.0
SRR1946439_1	21159292.0	1211172.0	6512.0	0.0
SRR1946440_1	17868784.0	993872.0	3574.0	0.0
SRR1946441_1	24919044.0	1390660.0	6554.0	0.0
SRR1946442_1	27210148.0	1753234.0	7586.0	0.0
SRR1946443_1	32160126.0	2245462.0	7104.0	0.0
SRR1946444_1	26766212.0	1759242.0	5504.0	0.0
SRR1946445_1	26566942.0	1722514.0	6162.0	0.0
SRR1946446_1	99660484.0	6175996.0	35264.0	0.0
SRR1946447_1	26727466.0	1783242.0	6126.0	0.0
SRR1946448_1	27275740.0	1648492.0	8440.0	0.0
SRR1946449_1	37422258.0	3125280.0	10880.0	0.0
SRR1946450_1	26458608.0	1831536.0	7916.0	0.0
SRR1946451_1	34236002.0	2307516.0	10258.0	0.0
SRR1946452_1	26364650.0	1668056.0	7834.0	0.0
SRR1946453_1	30083266.0	1890834.0	9150.0	0.0
SRR1946454_1	35879640.0	2396120.0	8250.0	0.0
SRR1946455_1	40287388.0	2949100.0	11842.0	0.0
SRR1946456_1	18602338.0	1025498.0	4812.0	0.0
SRR1946457_1	22638772.0	2020932.0	6912.0	0.0
SRR1946458_1	18514148.0	1092548.0	5252.0	0.0
SRR1946459_1	22884174.0	529288.0	79544.0	0.0
SRR1946460_1	26551398.0	1806526.0	0.0	0.0
SRR1946461_1	17477828.0	1222954.0	0.0	0.0
SRR1946462_1	30594782.0	1792862.0	0.0	0.0
SRR1946463_1	48368528.0	3533964.0	256.0	0.0
SRR1946464_1	26403738.0	1455138.0	0.0	0.0
SRR1946465_1	33114926.0	1825910.0	24190.0	0.0
SRR1946466_1	23980602.0	993866.0	0.0	0.0
SRR1946467_1	34282090.0	1917152.0	0.0	0.0
SRR1946468_1	21248072.0	1262222.0	0.0	0.0
SRR1946469_1	40230616.0	2420468.0	0.0	0.0
SRR1946470_1	24483906.0	1534612.0	0.0	0.0
SRR1946471_1	27685370.0	1197030.0	0.0	0.0
SRR1946472_1	26586748.0	1472922.0	0.0	0.0
SRR1946473_1	28148696.0	1537442.0	0.0	0.0
SRR1946474_1	28112698.0	1675060.0	112.0	0.0
SRR1946475_1	31164534.0	1767144.0	0.0	0.0
SRR1946476_1	27042498.0	1148350.0	0.0	0.0
SRR1946477_1	22622616.0	921384.0	0.0	0.0
SRR1946478_1	17672562.0	753152.0	0.0	0.0
SRR1946479_1	35785430.0	2136998.0	0.0	0.0
SRR1946480_1	22857798.0	1632402.0	4.0	0.0
SRR1946481_1	40959120.0	2811064.0	0.0	0.0
SRR1946482_1	29375428.0	1924710.0	0.0	0.0
SRR1946483	17429930.0	36139318.0	1290.0	0.0
SRR1946484	11630626.0	14324490.0	0.0	0.0
SRR1946485	38632467.0	10532821.0	3658.0	0.0
SRR1946486	18024818.0	48269790.0	70.0	0.0
SRR1946487	36674055.0	14037235.0	2766.0	0.0
SRR1946488	158605.0	23518047.0	0.0	0.0
SRR1946489	820414.0	26728912.0	0.0	0.0
SRR1946490	4292009.0	31438949.0	0.0	0.0
SRR1946491	17677548.0	52341073.0	187.0	0.0
SRR1946492	22160353.0	1135223.0	910.0	0.0
SRR1946493	19836537.0	37834879.0	728.0	0.0
SRR1946494	2361992.0	43238131.0	79.0	0.0
SRR1946495	6922776.0	17338804.0	0.0	0.0
SRR1946496	7954317.0	65189727.0	732.0	0.0
SRR1946497	5511327.0	18722073.0	0.0	0.0
SRR1946498	14042237.0	45197361.0	60.0	0.0
SRR1946499	1100544.0	22803126.0	0.0	0.0
SRR1946500	8434485.0	65725329.0	654.0	0.0
SRR1946501	1275510.0	26451782.0	0.0	0.0
SRR1946502	2600684.0	23555732.0	0.0	0.0
SRR1946503	1076227.0	26353833.0	0.0	0.0
SRR1946504	5691453.0	20956527.0	0.0	0.0
SRR1946505	7443294.0	28934474.0	0.0	0.0
SRR1946506	10356183.0	60450054.0	637.0	0.0
SRR1946507	5502158.0	20857768.0	0.0	0.0
SRR1946508	920648.0	26097372.0	0.0	0.0
SRR1946509	621189.0	25214889.0	0.0	0.0
SRR1946510	10921010.0	34379702.0	2906.0	0.0
SRR1946511	19065300.0	38873587.0	237.0	0.0
SRR1946512	8004469.0	14623681.0	0.0	0.0
SRR1946513	11478496.0	14289315.0	505.0	0.0
SRR1946514	584332.0	22262080.0	0.0	0.0
SRR1946515	21581659.0	39040368.0	1435.0	0.0
SRR1946516	1006286.0	26281876.0	0.0	0.0
SRR1946517	15689441.0	15644443.0	24.0	0.0
SRR1946518	60032266.0	0.0	752.0	0.0
SRR1946519	977257.0	27056931.0	0.0	0.0
SRR1946520	2851746.0	40078663.0	75.0	0.0
SRR1946521	18615133.0	38469954.0	153.0	0.0
SRR1946522	2892981.0	23742153.0	0.0	0.0
SRR1946523	3250789.0	21568913.0	0.0	0.0
SRR1946524	959978.0	24615322.0	0.0	0.0
SRR1946525	10068831.0	12887557.0	0.0	0.0
SRR1946526	5705944.0	20595586.0	0.0	0.0
SRR1946527	4318102.0	39695780.0	62.0	0.0
SRR1946528	8838557.0	20090491.0	0.0	0.0
SRR1946529	20512723.0	33076934.0	239.0	0.0
SRR1946530	422546.0	58880792.0	0.0	0.0
SRR1946531	13253737.0	12016283.0	0.0	0.0
SRR1946532	476574.0	21917470.0	0.0	0.0
SRR1946533	15517214.0	40856679.0	381.0	0.0
SRR1946534	3026772.0	38238264.0	272.0	0.0
SRR1946535	10829859.0	56343119.0	82.0	0.0
SRR1946536	8743606.0	26745217.0	233.0	0.0
SRR1946537	15281653.0	45429170.0	109.0	0.0
SRR1946538	7875339.0	17310565.0	0.0	0.0
SRR1946539	5240158.0	19238528.0	0.0	0.0
SRR1946540	2201398.0	38024620.0	114.0	0.0
SRR1946541	3291550.0	20869432.0	0.0	0.0
SRR1946542	2852394.0	39077619.0	57.0	0.0
SRR1946543	5255678.0	68864065.0	163.0	0.0
SRR1946544	16769538.0	40208819.0	139.0	0.0
SRR1946545	5452451.0	28677878.0	133.0	0.0
SRR1946546	67896.0	23323890.0	0.0	0.0
SRR1946547	5599822.0	48999386.0	0.0	0.0
SRR1946548	36088749.0	13139409.0	762.0	0.0
SRR1946549	1643874.0	25941838.0	0.0	0.0
SRR1946550	17180566.0	52021617.0	57.0	0.0
SRR1946551_1	20729844.0	972136.0	2444.0	0.0
SRR1946552_1	30571180.0	2702334.0	2978.0	0.0
SRR1946553_1	56940582.0	2569732.0	16748.0	0.0
SRR1946554_1	14450146.0	3922642.0	33250.0	0.0
SRR1946555_1	56095636.0	1714602.0	128608.0	0.0
SRR1946556_1	56778596.0	1881628.0	130792.0	0.0
SRR1946557_1	49748940.0	1646662.0	113412.0	0.0
SRR1946558_1	53339014.0	1552648.0	122798.0	0.0
SRR1946559_1	58622542.0	1769854.0	135532.0	0.0
SRR1946560_1	113726252.0	3514318.0	262238.0	0.0
SRR1946561_1	88522936.0	2649342.0	138956.0	0.0
SRR1946562_1	130969894.0	3544164.0	151644.0	0.0
SRR1946563_1	145074280.0	4639856.0	160994.0	0.0
SRR1946564_1	139988218.0	4088284.0	159722.0	0.0
SRR1946565_1	85106944.0	5910074.0	166610.0	0.0
SRR1946566_1	72647300.0	4931138.0	142730.0	0.0
SRR1946567_1	117404726.0	23213050.0	12142.0	0.0
SRR1946568_1	95137710.0	17383104.0	9902.0	0.0
SRR1946569_1	105969164.0	19671312.0	10688.0	0.0
