run	replicate	layout	genome	ploidy	taxonKeys
SRR1945812	SAMN03326656	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945813	SAMN03326657	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945814	SAMN03326658	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945815	SAMN03326659	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945816	SAMN03326660	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945817	SAMN03326661	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945818	SAMN03326662	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945819	SAMN03326663	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945820	SAMN03326664	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945821	SAMN03326665	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945822	SAMN03326666	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945823	SAMN03326667	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945824	SAMN03326668	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945825	SAMN03326669	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945826	SAMN03326670	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945827	SAMN03326671	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945828	SAMN03326672	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945829	SAMN03326673	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945830	SAMN03326674	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945831	SAMN03326675	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945832	SAMN03326676	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945833	SAMN03326677	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945834	SAMN03326678	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945835	SAMN03326679	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945836	SAMN03326680	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945837	SAMN03326681	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945838	SAMN03326682	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945839	SAMN03326683	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945840	SAMN03326684	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945841	SAMN03326685	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945842	SAMN03326686	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945843	SAMN03326687	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945844	SAMN03326688	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945845	SAMN03326689	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945846	SAMN03326690	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945847	SAMN03326691	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945848	SAMN03326692	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945849	SAMN03326693	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945850	SAMN03326694	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945851	SAMN03326695	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945852	SAMN03326696	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945853	SAMN03326697	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945854	SAMN03326698	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945855	SAMN03326699	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945856	SAMN03326700	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945857	SAMN03326701	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945858	SAMN03326702	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945859	SAMN03326703	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945860	SAMN03326704	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945861	SAMN03326705	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945862	SAMN03326706	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945863	SAMN03326707	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945864	SAMN03326708	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945865	SAMN03326709	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945866	SAMN03326710	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945867	SAMN03326711	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945868	SAMN03326712	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945869	SAMN03326713	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945870	SAMN03326714	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945871	SAMN03326715	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945872	SAMN03326716	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945873	SAMN03326717	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945874	SAMN03326718	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945875	SAMN03326719	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945876	SAMN03326720	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945877	SAMN03326721	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945878	SAMN03326722	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945879	SAMN03326723	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945880	SAMN03326724	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945881	SAMN03326725	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945882	SAMN03326726	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945461	SAMN03326305	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945883	SAMN03326727	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945884	SAMN03326728	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945885	SAMN03326729	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945886	SAMN03326730	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945887	SAMN03326731	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945888	SAMN03326732	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945889	SAMN03326733	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945890	SAMN03326734	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945891	SAMN03326735	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945892	SAMN03326736	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945893	SAMN03326737	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945894	SAMN03326738	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945895	SAMN03326739	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945896	SAMN03326740	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945897	SAMN03326741	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945898	SAMN03326742	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945899	SAMN03326743	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945900	SAMN03326744	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945901	SAMN03326745	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945902	SAMN03326746	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945903	SAMN03326747	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945904	SAMN03326748	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945905	SAMN03326749	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945906	SAMN03326750	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945907	SAMN03326751	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945908	SAMN03326752	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945909	SAMN03326753	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945910	SAMN03326754	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945911	SAMN03326755	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945912	SAMN03326756	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945913	SAMN03326757	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945914	SAMN03326758	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945915	SAMN03326759	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945916	SAMN03326760	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945917	SAMN03326761	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945918	SAMN03326762	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945919	SAMN03326763	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945920	SAMN03326764	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945921	SAMN03326765	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945922	SAMN03326766	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945923	SAMN03326767	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945924	SAMN03326768	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945925	SAMN03326769	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945926	SAMN03326770	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945927	SAMN03326771	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945928	SAMN03326772	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945929	SAMN03326773	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945930	SAMN03326774	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945931	SAMN03326775	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945932	SAMN03326776	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945462	SAMN03326306	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945933	SAMN03326777	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945934	SAMN03326778	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945935	SAMN03326779	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945936	SAMN03326780	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945937	SAMN03326781	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945938	SAMN03326782	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945939	SAMN03326783	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945940	SAMN03326784	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945941	SAMN03326785	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945942	SAMN03326786	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945943	SAMN03326787	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945944	SAMN03326788	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945945	SAMN03326789	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945946	SAMN03326790	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945947	SAMN03326791	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945948	SAMN03326792	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945949	SAMN03326793	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945950	SAMN03326794	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945951	SAMN03326795	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945952	SAMN03326796	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945463	SAMN03326307	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945464	SAMN03326308	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945465	SAMN03326309	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945466	SAMN03326310	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945953	SAMN03326797	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945467	SAMN03326311	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945954	SAMN03326798	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945955	SAMN03326799	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945956	SAMN03326800	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945957	SAMN03326801	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945468	SAMN03326312	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945958	SAMN03326802	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945959	SAMN03326803	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945960	SAMN03326804	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945961	SAMN03326805	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945962	SAMN03326806	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945963	SAMN03326807	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945964	SAMN03326808	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945965	SAMN03326809	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945966	SAMN03326810	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945967	SAMN03326811	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945968	SAMN03326812	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945969	SAMN03326813	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945970	SAMN03326814	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945971	SAMN03326815	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945972	SAMN03326816	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945973	SAMN03326817	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945974	SAMN03326818	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945975	SAMN03326819	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945976	SAMN03326820	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945977	SAMN03326821	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945978	SAMN03326822	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945979	SAMN03326823	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945980	SAMN03326824	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945981	SAMN03326825	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945982	SAMN03326826	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945983	SAMN03326827	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945984	SAMN03326828	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945985	SAMN03326829	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945986	SAMN03326830	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945987	SAMN03326831	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945988	SAMN03326832	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945989	SAMN03326833	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945990	SAMN03326834	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945991	SAMN03326835	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945992	SAMN03326836	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945993	SAMN03326837	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945994	SAMN03326838	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945995	SAMN03326839	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945996	SAMN03326840	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945997	SAMN03326841	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945998	SAMN03326842	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945999	SAMN03326843	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946000	SAMN03326844	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946001	SAMN03326845	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946002	SAMN03326846	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946003	SAMN03326847	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946004	SAMN03326848	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946005	SAMN03326849	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946006	SAMN03326850	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946007	SAMN03326851	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946008	SAMN03326852	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946009	SAMN03326853	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946010	SAMN03326854	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946011	SAMN03326855	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946012	SAMN03326856	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946013	SAMN03326857	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946014	SAMN03326858	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946015	SAMN03326859	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946016	SAMN03326860	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946017	SAMN03326861	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945469	SAMN03326313	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945470	SAMN03326314	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945471	SAMN03326315	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945472	SAMN03326316	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946018	SAMN03326862	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945473	SAMN03326317	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946019	SAMN03326863	SE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945435	SAMN03326279	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946020	SAMN03326864	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946021	SAMN03326865	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946022	SAMN03326866	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946023	SAMN03326867	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946024	SAMN03326868	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946025	SAMN03326869	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946026	SAMN03326870	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946027	SAMN03326871	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946028	SAMN03326872	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946029	SAMN03326873	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946030	SAMN03326874	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946031	SAMN03326875	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946032	SAMN03326876	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946033	SAMN03326877	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946034	SAMN03326878	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946035	SAMN03326879	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946036	SAMN03326880	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946037	SAMN03326881	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946038	SAMN03326882	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946039	SAMN03326883	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946040	SAMN03326884	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946041	SAMN03326885	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946042	SAMN03326886	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946043	SAMN03326887	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946044	SAMN03326888	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946045	SAMN03326889	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946046	SAMN03326890	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946047	SAMN03326891	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946048	SAMN03326892	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946049	SAMN03326893	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946050	SAMN03326894	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946051	SAMN03326895	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946052	SAMN03326896	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945474	SAMN03326318	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946053	SAMN03326897	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946054	SAMN03326898	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946055	SAMN03326899	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1945475	SAMN03326319	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946056	SAMN03326900	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946057	SAMN03326901	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946058	SAMN03326902	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946059	SAMN03326903	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946060	SAMN03326904	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946061	SAMN03326905	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946062	SAMN03326906	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946063	SAMN03326907	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946064	SAMN03326908	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946065	SAMN03326909	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946066	SAMN03326910	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946067	SAMN03326911	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946068	SAMN03326912	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946069	SAMN03326913	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946070	SAMN03326914	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946071	SAMN03326915	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946072	SAMN03326916	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946073	SAMN03326917	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946074	SAMN03326918	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946075	SAMN03326919	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946076	SAMN03326920	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946077	SAMN03326921	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946078	SAMN03326922	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946079	SAMN03326923	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946080	SAMN03326924	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946081	SAMN03326925	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946082	SAMN03326926	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946083	SAMN03326927	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946084	SAMN03326928	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946085	SAMN03326929	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946086	SAMN03326930	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946087	SAMN03326931	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946088	SAMN03326932	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946089	SAMN03326933	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946090	SAMN03326934	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946091	SAMN03326935	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946092	SAMN03326936	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946093	SAMN03326937	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946094	SAMN03326938	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946095	SAMN03326939	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946096	SAMN03326940	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946097	SAMN03326941	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946098	SAMN03326942	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946099	SAMN03326943	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946100	SAMN03326944	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946101	SAMN03326945	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946102	SAMN03326946	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946103	SAMN03326947	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946104	SAMN03326948	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946105	SAMN03326949	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946106	SAMN03326950	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946107	SAMN03326951	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946108	SAMN03326952	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946109	SAMN03326953	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946110	SAMN03326954	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946111	SAMN03326955	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
SRR1946112	SAMN03326956	PE	arabidopsis_thaliana	2	3052436 7758053 3052446
